国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
中国,日本人の配偶者等,43歳,1:男,43：熊本県,1
中国,永住者の配偶者等,43歳,1:男,43：熊本県,1
中国,定住者,43歳,1:男,43：熊本県,1
中国,経営・管理,44歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,44歳,1:男,43：熊本県,1
中国,技能,44歳,1:男,43：熊本県,3
中国,特定技能１号,44歳,1:男,43：熊本県,1
中国,技能実習１号ロ,44歳,1:男,43：熊本県,1
中国,技能実習２号ロ,44歳,1:男,43：熊本県,1
中国,技能実習３号ロ,44歳,1:男,43：熊本県,1
中国,特定活動,44歳,1:男,43：熊本県,2
中国,永住者,44歳,1:男,43：熊本県,8
中国,教授,45歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,45歳,1:男,43：熊本県,3
中国,技能,45歳,1:男,43：熊本県,3
中国,特定技能１号,45歳,1:男,43：熊本県,2
中国,技能実習１号ロ,45歳,1:男,43：熊本県,1
中国,家族滞在,45歳,1:男,43：熊本県,1
中国,永住者,45歳,1:男,43：熊本県,8
中国,日本人の配偶者等,45歳,1:男,43：熊本県,1
中国,定住者,45歳,1:男,43：熊本県,2
中国,技能,46歳,1:男,43：熊本県,1
中国,特定技能１号,46歳,1:男,43：熊本県,2
中国,家族滞在,46歳,1:男,43：熊本県,1
中国,永住者,46歳,1:男,43：熊本県,7
中国,日本人の配偶者等,46歳,1:男,43：熊本県,1
中国,永住者の配偶者等,46歳,1:男,43：熊本県,1
中国,技能,47歳,1:男,43：熊本県,3
中国,技能実習１号ロ,47歳,1:男,43：熊本県,1
中国,技能実習２号ロ,47歳,1:男,43：熊本県,1
中国,家族滞在,47歳,1:男,43：熊本県,1
中国,永住者,47歳,1:男,43：熊本県,7
中国,高度専門職１号ロ,48歳,1:男,43：熊本県,1
中国,経営・管理,48歳,1:男,43：熊本県,3
中国,技術・人文知識・国際業務,48歳,1:男,43：熊本県,1
中国,技能,48歳,1:男,43：熊本県,2
中国,技能実習２号ロ,48歳,1:男,43：熊本県,1
中国,家族滞在,48歳,1:男,43：熊本県,1
中国,永住者,48歳,1:男,43：熊本県,5
中国,日本人の配偶者等,48歳,1:男,43：熊本県,2
中国,技術・人文知識・国際業務,49歳,1:男,43：熊本県,2
中国,技能,49歳,1:男,43：熊本県,4
中国,家族滞在,49歳,1:男,43：熊本県,1
中国,永住者,49歳,1:男,43：熊本県,8
中国,技能,50歳,1:男,43：熊本県,1
中国,永住者,50歳,1:男,43：熊本県,10
中国,日本人の配偶者等,50歳,1:男,43：熊本県,1
中国,永住者の配偶者等,50歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,51歳,1:男,43：熊本県,1
中国,技能,51歳,1:男,43：熊本県,1
中国,技能実習１号ロ,51歳,1:男,43：熊本県,1
中国,技能実習２号ロ,51歳,1:男,43：熊本県,1
中国,家族滞在,51歳,1:男,43：熊本県,1
中国,永住者,51歳,1:男,43：熊本県,7
中国,日本人の配偶者等,51歳,1:男,43：熊本県,1
中国,経営・管理,52歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,52歳,1:男,43：熊本県,1
中国,技能,52歳,1:男,43：熊本県,2
中国,永住者,52歳,1:男,43：熊本県,7
中国,永住者の配偶者等,52歳,1:男,43：熊本県,1
中国,経営・管理,53歳,1:男,43：熊本県,1
中国,技能,53歳,1:男,43：熊本県,3
中国,家族滞在,53歳,1:男,43：熊本県,2
中国,永住者,53歳,1:男,43：熊本県,6
中国,経営・管理,54歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
中国,技能,54歳,1:男,43：熊本県,3
中国,永住者,54歳,1:男,43：熊本県,10
中国,教授,55歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,55歳,1:男,43：熊本県,1
中国,技能,55歳,1:男,43：熊本県,2
中国,永住者,55歳,1:男,43：熊本県,5
中国,永住者の配偶者等,55歳,1:男,43：熊本県,2
中国,経営・管理,56歳,1:男,43：熊本県,1
中国,永住者,56歳,1:男,43：熊本県,7
中国,技能,57歳,1:男,43：熊本県,1
中国,永住者,57歳,1:男,43：熊本県,10
中国,教授,58歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,58歳,1:男,43：熊本県,2
中国,永住者,58歳,1:男,43：熊本県,7
中国,経営・管理,59歳,1:男,43：熊本県,1
中国,永住者,59歳,1:男,43：熊本県,11
中国,日本人の配偶者等,59歳,1:男,43：熊本県,1
中国,定住者,59歳,1:男,43：熊本県,1
中国,永住者,60歳,1:男,43：熊本県,5
中国,技能,61歳,1:男,43：熊本県,2
中国,家族滞在,61歳,1:男,43：熊本県,1
中国,永住者,61歳,1:男,43：熊本県,8
中国,永住者,62歳,1:男,43：熊本県,9
中国,日本人の配偶者等,62歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,63歳,1:男,43：熊本県,1
中国,技能,63歳,1:男,43：熊本県,1
中国,永住者,63歳,1:男,43：熊本県,4
中国,経営・管理,64歳,1:男,43：熊本県,1
中国,永住者,64歳,1:男,43：熊本県,7
中国,技能,65歳,1:男,43：熊本県,1
中国,永住者,65歳,1:男,43：熊本県,4
中国,日本人の配偶者等,65歳,1:男,43：熊本県,1
中国,永住者,66歳,1:男,43：熊本県,5
中国,永住者の配偶者等,66歳,1:男,43：熊本県,1
中国,永住者,67歳,1:男,43：熊本県,2
中国,永住者,68歳,1:男,43：熊本県,5
中国,定住者,68歳,1:男,43：熊本県,1
中国,永住者,69歳,1:男,43：熊本県,4
中国,永住者,70歳,1:男,43：熊本県,4
中国,定住者,70歳,1:男,43：熊本県,1
中国,永住者,71歳,1:男,43：熊本県,3
中国,永住者の配偶者等,71歳,1:男,43：熊本県,1
中国,特定活動,72歳,1:男,43：熊本県,1
中国,永住者,72歳,1:男,43：熊本県,8
中国,特別永住者,72歳,1:男,43：熊本県,1
中国,永住者,73歳,1:男,43：熊本県,2
中国,永住者の配偶者等,73歳,1:男,43：熊本県,1
中国,永住者,74歳,1:男,43：熊本県,3
中国,永住者,75歳,1:男,43：熊本県,1
中国,定住者,75歳,1:男,43：熊本県,1
中国,永住者,76歳,1:男,43：熊本県,2
中国,永住者,78歳,1:男,43：熊本県,3
中国,日本人の配偶者等,78歳,1:男,43：熊本県,1
中国,日本人の配偶者等,79歳,1:男,43：熊本県,1
中国,永住者,80歳以上,1:男,43：熊本県,6
中国,永住者,00歳,2:女,43：熊本県,3
中国,永住者の配偶者等,00歳,2:女,43：熊本県,1
中国,家族滞在,01歳,2:女,43：熊本県,3
中国,永住者,01歳,2:女,43：熊本県,3
中国,定住者,01歳,2:女,43：熊本県,1
中国,家族滞在,02歳,2:女,43：熊本県,4
中国,特定活動,02歳,2:女,43：熊本県,1
中国,永住者,02歳,2:女,43：熊本県,3
中国,家族滞在,03歳,2:女,43：熊本県,3
中国,永住者,03歳,2:女,43：熊本県,3
中国,家族滞在,04歳,2:女,43：熊本県,2
中国,永住者,04歳,2:女,43：熊本県,2
中国,家族滞在,05歳,2:女,43：熊本県,5
中国,永住者,05歳,2:女,43：熊本県,7
中国,定住者,05歳,2:女,43：熊本県,1
中国,家族滞在,06歳,2:女,43：熊本県,2
中国,永住者,06歳,2:女,43：熊本県,4
中国,永住者の配偶者等,06歳,2:女,43：熊本県,1
中国,家族滞在,07歳,2:女,43：熊本県,2
中国,永住者,07歳,2:女,43：熊本県,4
中国,永住者の配偶者等,07歳,2:女,43：熊本県,1
中国,定住者,07歳,2:女,43：熊本県,2
中国,家族滞在,08歳,2:女,43：熊本県,2
中国,永住者,08歳,2:女,43：熊本県,4
中国,家族滞在,09歳,2:女,43：熊本県,3
中国,永住者,09歳,2:女,43：熊本県,6
中国,永住者,10歳,2:女,43：熊本県,13
中国,家族滞在,11歳,2:女,43：熊本県,2
中国,永住者,11歳,2:女,43：熊本県,10
中国,定住者,11歳,2:女,43：熊本県,2
中国,家族滞在,12歳,2:女,43：熊本県,1
中国,永住者,12歳,2:女,43：熊本県,10
中国,家族滞在,13歳,2:女,43：熊本県,3
中国,永住者,13歳,2:女,43：熊本県,3
中国,永住者,14歳,2:女,43：熊本県,4
中国,定住者,14歳,2:女,43：熊本県,1
中国,永住者,15歳,2:女,43：熊本県,5
中国,定住者,15歳,2:女,43：熊本県,2
中国,家族滞在,16歳,2:女,43：熊本県,1
中国,永住者,16歳,2:女,43：熊本県,4
中国,定住者,16歳,2:女,43：熊本県,2
中国,家族滞在,17歳,2:女,43：熊本県,2
中国,永住者,17歳,2:女,43：熊本県,1
中国,定住者,17歳,2:女,43：熊本県,2
中国,技能実習１号ロ,18歳,2:女,43：熊本県,2
中国,留学,18歳,2:女,43：熊本県,4
中国,永住者,18歳,2:女,43：熊本県,2
中国,留学,19歳,2:女,43：熊本県,1
中国,家族滞在,19歳,2:女,43：熊本県,1
中国,永住者,19歳,2:女,43：熊本県,4
中国,定住者,19歳,2:女,43：熊本県,1
中国,留学,20歳,2:女,43：熊本県,12
中国,家族滞在,20歳,2:女,43：熊本県,1
中国,永住者,20歳,2:女,43：熊本県,3
中国,定住者,20歳,2:女,43：熊本県,1
中国,技能実習１号ロ,21歳,2:女,43：熊本県,1
中国,技能実習２号ロ,21歳,2:女,43：熊本県,1
中国,留学,21歳,2:女,43：熊本県,14
中国,家族滞在,21歳,2:女,43：熊本県,1
中国,永住者,21歳,2:女,43：熊本県,8
中国,定住者,21歳,2:女,43：熊本県,2
中国,技能実習２号ロ,22歳,2:女,43：熊本県,1
中国,留学,22歳,2:女,43：熊本県,18
中国,永住者,22歳,2:女,43：熊本県,6
中国,定住者,22歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,23歳,2:女,43：熊本県,3
中国,技能実習２号ロ,23歳,2:女,43：熊本県,2
中国,留学,23歳,2:女,43：熊本県,29
中国,家族滞在,23歳,2:女,43：熊本県,2
中国,特定活動,23歳,2:女,43：熊本県,2
中国,永住者,23歳,2:女,43：熊本県,6
中国,定住者,23歳,2:女,43：熊本県,2
中国,技術・人文知識・国際業務,24歳,2:女,43：熊本県,1
中国,技能実習２号ロ,24歳,2:女,43：熊本県,1
中国,留学,24歳,2:女,43：熊本県,28
中国,特定活動,24歳,2:女,43：熊本県,1
中国,永住者,24歳,2:女,43：熊本県,6
中国,定住者,24歳,2:女,43：熊本県,3
中国,技術・人文知識・国際業務,25歳,2:女,43：熊本県,4
中国,技能実習１号ロ,25歳,2:女,43：熊本県,1
中国,技能実習２号ロ,25歳,2:女,43：熊本県,2
中国,技能実習３号ロ,25歳,2:女,43：熊本県,1
中国,留学,25歳,2:女,43：熊本県,22
中国,家族滞在,25歳,2:女,43：熊本県,2
中国,特定活動,25歳,2:女,43：熊本県,3
中国,永住者,25歳,2:女,43：熊本県,6
中国,永住者の配偶者等,25歳,2:女,43：熊本県,1
中国,定住者,25歳,2:女,43：熊本県,1
中国,医療,26歳,2:女,43：熊本県,2
中国,技術・人文知識・国際業務,26歳,2:女,43：熊本県,6
中国,技能実習１号ロ,26歳,2:女,43：熊本県,1
中国,留学,26歳,2:女,43：熊本県,11
中国,永住者,26歳,2:女,43：熊本県,6
中国,永住者の配偶者等,26歳,2:女,43：熊本県,1
中国,定住者,26歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,27歳,2:女,43：熊本県,6
中国,技能実習１号ロ,27歳,2:女,43：熊本県,2
中国,技能実習２号ロ,27歳,2:女,43：熊本県,3
中国,留学,27歳,2:女,43：熊本県,6
中国,家族滞在,27歳,2:女,43：熊本県,3
中国,永住者,27歳,2:女,43：熊本県,7
中国,技術・人文知識・国際業務,28歳,2:女,43：熊本県,7
中国,留学,28歳,2:女,43：熊本県,12
中国,家族滞在,28歳,2:女,43：熊本県,2
中国,特定活動,28歳,2:女,43：熊本県,1
中国,永住者,28歳,2:女,43：熊本県,5
中国,日本人の配偶者等,28歳,2:女,43：熊本県,2
中国,研究,29歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,29歳,2:女,43：熊本県,2
中国,技能実習１号ロ,29歳,2:女,43：熊本県,1
中国,技能実習３号ロ,29歳,2:女,43：熊本県,1
中国,文化活動,29歳,2:女,43：熊本県,1
中国,留学,29歳,2:女,43：熊本県,7
中国,家族滞在,29歳,2:女,43：熊本県,1
中国,永住者,29歳,2:女,43：熊本県,8
中国,永住者の配偶者等,29歳,2:女,43：熊本県,1
中国,定住者,29歳,2:女,43：熊本県,2
中国,教授,30歳,2:女,43：熊本県,2
中国,経営・管理,30歳,2:女,43：熊本県,1
中国,医療,30歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,30歳,2:女,43：熊本県,8
中国,特定技能１号,30歳,2:女,43：熊本県,1
中国,技能実習１号ロ,30歳,2:女,43：熊本県,1
中国,技能実習２号ロ,30歳,2:女,43：熊本県,1
中国,技能実習３号ロ,30歳,2:女,43：熊本県,1
中国,留学,30歳,2:女,43：熊本県,3
中国,家族滞在,30歳,2:女,43：熊本県,2
中国,永住者,30歳,2:女,43：熊本県,6
中国,日本人の配偶者等,30歳,2:女,43：熊本県,2
中国,永住者の配偶者等,30歳,2:女,43：熊本県,1
中国,定住者,30歳,2:女,43：熊本県,2
中国,教授,31歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,31歳,2:女,43：熊本県,7
中国,技能実習１号ロ,31歳,2:女,43：熊本県,1
中国,技能実習２号ロ,31歳,2:女,43：熊本県,1
中国,留学,31歳,2:女,43：熊本県,3
中国,家族滞在,31歳,2:女,43：熊本県,2
中国,特定活動,31歳,2:女,43：熊本県,1
中国,永住者,31歳,2:女,43：熊本県,5
中国,日本人の配偶者等,31歳,2:女,43：熊本県,6
中国,定住者,31歳,2:女,43：熊本県,1
中国,高度専門職２号,32歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,32歳,2:女,43：熊本県,5
中国,特定技能１号,32歳,2:女,43：熊本県,4
中国,技能実習１号ロ,32歳,2:女,43：熊本県,3
中国,技能実習２号ロ,32歳,2:女,43：熊本県,3
中国,技能実習３号ロ,32歳,2:女,43：熊本県,3
中国,文化活動,32歳,2:女,43：熊本県,1
中国,留学,32歳,2:女,43：熊本県,2
中国,家族滞在,32歳,2:女,43：熊本県,1
中国,特定活動,32歳,2:女,43：熊本県,1
中国,永住者,32歳,2:女,43：熊本県,7
中国,日本人の配偶者等,32歳,2:女,43：熊本県,5
中国,永住者の配偶者等,32歳,2:女,43：熊本県,3
中国,医療,33歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,33歳,2:女,43：熊本県,8
中国,特定技能１号,33歳,2:女,43：熊本県,3
中国,技能実習１号ロ,33歳,2:女,43：熊本県,1
中国,技能実習２号ロ,33歳,2:女,43：熊本県,2
中国,留学,33歳,2:女,43：熊本県,2
中国,家族滞在,33歳,2:女,43：熊本県,1
中国,永住者,33歳,2:女,43：熊本県,11
中国,日本人の配偶者等,33歳,2:女,43：熊本県,3
中国,永住者の配偶者等,33歳,2:女,43：熊本県,4
中国,技術・人文知識・国際業務,34歳,2:女,43：熊本県,4
中国,特定技能１号,34歳,2:女,43：熊本県,1
中国,技能実習１号ロ,34歳,2:女,43：熊本県,1
中国,技能実習２号ロ,34歳,2:女,43：熊本県,1
中国,技能実習３号ロ,34歳,2:女,43：熊本県,4
中国,留学,34歳,2:女,43：熊本県,3
中国,家族滞在,34歳,2:女,43：熊本県,2
中国,特定活動,34歳,2:女,43：熊本県,2
中国,永住者,34歳,2:女,43：熊本県,13
中国,日本人の配偶者等,34歳,2:女,43：熊本県,6
中国,永住者の配偶者等,34歳,2:女,43：熊本県,3
中国,技術・人文知識・国際業務,35歳,2:女,43：熊本県,5
中国,特定技能１号,35歳,2:女,43：熊本県,1
中国,技能実習１号ロ,35歳,2:女,43：熊本県,3
中国,技能実習２号ロ,35歳,2:女,43：熊本県,7
中国,技能実習３号ロ,35歳,2:女,43：熊本県,1
中国,留学,35歳,2:女,43：熊本県,1
中国,家族滞在,35歳,2:女,43：熊本県,5
中国,特定活動,35歳,2:女,43：熊本県,2
中国,永住者,35歳,2:女,43：熊本県,21
中国,日本人の配偶者等,35歳,2:女,43：熊本県,4
中国,永住者の配偶者等,35歳,2:女,43：熊本県,3
中国,定住者,35歳,2:女,43：熊本県,1
中国,技能,36歳,2:女,43：熊本県,1
中国,特定技能１号,36歳,2:女,43：熊本県,5
中国,技能実習１号ロ,36歳,2:女,43：熊本県,1
中国,技能実習２号ロ,36歳,2:女,43：熊本県,5
中国,技能実習３号ロ,36歳,2:女,43：熊本県,1
中国,留学,36歳,2:女,43：熊本県,2
中国,家族滞在,36歳,2:女,43：熊本県,6
中国,特定活動,36歳,2:女,43：熊本県,1
中国,永住者,36歳,2:女,43：熊本県,22
中国,日本人の配偶者等,36歳,2:女,43：熊本県,4
中国,技術・人文知識・国際業務,37歳,2:女,43：熊本県,2
中国,特定技能１号,37歳,2:女,43：熊本県,4
中国,技能実習１号ロ,37歳,2:女,43：熊本県,1
中国,技能実習２号ロ,37歳,2:女,43：熊本県,6
中国,技能実習３号ロ,37歳,2:女,43：熊本県,1
中国,留学,37歳,2:女,43：熊本県,1
中国,家族滞在,37歳,2:女,43：熊本県,6
中国,特定活動,37歳,2:女,43：熊本県,6
中国,永住者,37歳,2:女,43：熊本県,18
中国,日本人の配偶者等,37歳,2:女,43：熊本県,3
中国,永住者の配偶者等,37歳,2:女,43：熊本県,1
中国,高度専門職１号ロ,38歳,2:女,43：熊本県,1
中国,技術・人文知識・国際業務,38歳,2:女,43：熊本県,1
中国,特定技能１号,38歳,2:女,43：熊本県,3
中国,技能実習１号ロ,38歳,2:女,43：熊本県,2
中国,技能実習２号ロ,38歳,2:女,43：熊本県,4
中国,技能実習３号ロ,38歳,2:女,43：熊本県,2
中国,留学,38歳,2:女,43：熊本県,1
中国,家族滞在,38歳,2:女,43：熊本県,2
中国,特定活動,38歳,2:女,43：熊本県,1
中国,永住者,38歳,2:女,43：熊本県,18
中国,日本人の配偶者等,38歳,2:女,43：熊本県,4
中国,永住者の配偶者等,38歳,2:女,43：熊本県,2
中国,高度専門職１号イ,39歳,2:女,43：熊本県,1
