市区町村コード,市区町村,都道府県,国籍・地域,在留資格,在留外国人数
43204,荒尾市,43：熊本県,台湾,永住者,1
43204,荒尾市,43：熊本県,台湾,日本人の配偶者等,1
43204,荒尾市,43：熊本県,台湾,定住者,1
43204,荒尾市,43：熊本県,中国,経営・管理,2
43204,荒尾市,43：熊本県,中国,技術・人文知識・国際業務,5
43204,荒尾市,43：熊本県,中国,技能,2
43204,荒尾市,43：熊本県,中国,特定技能１号,1
43204,荒尾市,43：熊本県,中国,技能実習２号ロ,2
43204,荒尾市,43：熊本県,中国,技能実習３号ロ,8
43204,荒尾市,43：熊本県,中国,家族滞在,5
43204,荒尾市,43：熊本県,中国,永住者,20
43204,荒尾市,43：熊本県,中国,日本人の配偶者等,6
43204,荒尾市,43：熊本県,中国,永住者の配偶者等,1
43204,荒尾市,43：熊本県,中国,定住者,3
43204,荒尾市,43：熊本県,ネパール,技術・人文知識・国際業務,1
43204,荒尾市,43：熊本県,ネパール,永住者,1
43204,荒尾市,43：熊本県,パキスタン,経営・管理,1
43204,荒尾市,43：熊本県,パキスタン,技術・人文知識・国際業務,7
43204,荒尾市,43：熊本県,パキスタン,技能,1
43204,荒尾市,43：熊本県,パキスタン,家族滞在,1
43204,荒尾市,43：熊本県,フィリピン,技術・人文知識・国際業務,2
43204,荒尾市,43：熊本県,フィリピン,特定技能１号,20
43204,荒尾市,43：熊本県,フィリピン,技能実習１号ロ,15
43204,荒尾市,43：熊本県,フィリピン,技能実習２号ロ,8
43204,荒尾市,43：熊本県,フィリピン,家族滞在,3
43204,荒尾市,43：熊本県,フィリピン,永住者,26
43204,荒尾市,43：熊本県,フィリピン,日本人の配偶者等,8
43204,荒尾市,43：熊本県,フィリピン,永住者の配偶者等,1
43204,荒尾市,43：熊本県,フィリピン,定住者,8
43204,荒尾市,43：熊本県,ベトナム,経営・管理,1
43204,荒尾市,43：熊本県,ベトナム,技術・人文知識・国際業務,9
43204,荒尾市,43：熊本県,ベトナム,特定技能１号,29
43204,荒尾市,43：熊本県,ベトナム,技能実習１号ロ,12
43204,荒尾市,43：熊本県,ベトナム,技能実習２号ロ,21
43204,荒尾市,43：熊本県,ベトナム,技能実習３号ロ,7
43204,荒尾市,43：熊本県,ベトナム,家族滞在,4
43204,荒尾市,43：熊本県,ベトナム,日本人の配偶者等,3
43204,荒尾市,43：熊本県,マレーシア,永住者,1
43204,荒尾市,43：熊本県,マレーシア,日本人の配偶者等,1
43204,荒尾市,43：熊本県,ミャンマー,技術・人文知識・国際業務,6
43204,荒尾市,43：熊本県,ミャンマー,企業内転勤,2
43204,荒尾市,43：熊本県,ミャンマー,特定技能１号,13
43204,荒尾市,43：熊本県,ミャンマー,技能実習１号ロ,19
43204,荒尾市,43：熊本県,ミャンマー,技能実習２号ロ,26
43204,荒尾市,43：熊本県,ミャンマー,技能実習３号ロ,3
43204,荒尾市,43：熊本県,ミャンマー,留学,1
43204,荒尾市,43：熊本県,ミャンマー,家族滞在,1
43204,荒尾市,43：熊本県,ミャンマー,特定活動,1
43204,荒尾市,43：熊本県,モンゴル,留学,1
43204,荒尾市,43：熊本県,ラオス,留学,1
43204,荒尾市,43：熊本県,ウズベキスタン,技能実習２号ロ,1
43204,荒尾市,43：熊本県,ウズベキスタン,特定活動,1
43204,荒尾市,43：熊本県,英国,永住者,1
43204,荒尾市,43：熊本県,英国,日本人の配偶者等,1
43204,荒尾市,43：熊本県,スウェーデン,定住者,1
43204,荒尾市,43：熊本県,ドイツ,日本人の配偶者等,1
43204,荒尾市,43：熊本県,ポーランド,日本人の配偶者等,1
43204,荒尾市,43：熊本県,ロシア,永住者,2
43204,荒尾市,43：熊本県,ケニア,留学,1
43204,荒尾市,43：熊本県,モーリシャス,永住者,1
43204,荒尾市,43：熊本県,カナダ,教育,3
43204,荒尾市,43：熊本県,カナダ,日本人の配偶者等,1
43204,荒尾市,43：熊本県,米国,教育,3
43204,荒尾市,43：熊本県,米国,日本人の配偶者等,1
43204,荒尾市,43：熊本県,ブラジル,定住者,1
43204,荒尾市,43：熊本県,オーストラリア,日本人の配偶者等,1
43205,水俣市,43：熊本県,インドネシア,特定技能１号,21
43205,水俣市,43：熊本県,インドネシア,技能実習１号ロ,2
43205,水俣市,43：熊本県,インドネシア,技能実習２号ロ,5
43205,水俣市,43：熊本県,インドネシア,永住者,1
43205,水俣市,43：熊本県,韓国,永住者,4
43205,水俣市,43：熊本県,韓国,定住者,1
43205,水俣市,43：熊本県,韓国,特別永住者,6
43205,水俣市,43：熊本県,朝鮮,特別永住者,3
43205,水俣市,43：熊本県,カンボジア,特定技能１号,2
43205,水俣市,43：熊本県,スリランカ,特定技能１号,2
43205,水俣市,43：熊本県,スリランカ,技能実習１号ロ,7
43205,水俣市,43：熊本県,スリランカ,技能実習２号ロ,10
43205,水俣市,43：熊本県,タイ,技能実習１号ロ,1
43205,水俣市,43：熊本県,タイ,技能実習２号ロ,1
43205,水俣市,43：熊本県,タイ,日本人の配偶者等,2
43205,水俣市,43：熊本県,中国,永住者,1
43205,水俣市,43：熊本県,中国,日本人の配偶者等,1
43205,水俣市,43：熊本県,パキスタン,経営・管理,1
43205,水俣市,43：熊本県,フィリピン,教育,1
43205,水俣市,43：熊本県,フィリピン,技術・人文知識・国際業務,1
43205,水俣市,43：熊本県,フィリピン,技能実習１号ロ,2
43205,水俣市,43：熊本県,フィリピン,技能実習２号ロ,7
43205,水俣市,43：熊本県,フィリピン,永住者,25
43205,水俣市,43：熊本県,フィリピン,日本人の配偶者等,2
43205,水俣市,43：熊本県,ベトナム,特定技能１号,1
43205,水俣市,43：熊本県,ベトナム,技能実習１号ロ,3
43205,水俣市,43：熊本県,ベトナム,技能実習２号ロ,14
43205,水俣市,43：熊本県,ベトナム,特定活動,2
43205,水俣市,43：熊本県,ミャンマー,特定技能１号,14
43205,水俣市,43：熊本県,ミャンマー,技能実習１号ロ,2
43205,水俣市,43：熊本県,ミャンマー,永住者,1
43205,水俣市,43：熊本県,英国,教育,1
43205,水俣市,43：熊本県,米国,教育,4
43205,水俣市,43：熊本県,米国,技術・人文知識・国際業務,1
43205,水俣市,43：熊本県,米国,家族滞在,4
43205,水俣市,43：熊本県,米国,日本人の配偶者等,2
43205,水俣市,43：熊本県,ブラジル,永住者,1
43205,水俣市,43：熊本県,オーストラリア,技術・人文知識・国際業務,1
43206,玉名市,43：熊本県,インド,技能,3
43206,玉名市,43：熊本県,インド,特定技能１号,6
43206,玉名市,43：熊本県,インド,技能実習２号ロ,5
43206,玉名市,43：熊本県,インドネシア,技術・人文知識・国際業務,6
43206,玉名市,43：熊本県,インドネシア,特定技能１号,136
43206,玉名市,43：熊本県,インドネシア,技能実習１号ロ,60
43206,玉名市,43：熊本県,インドネシア,技能実習２号ロ,83
43206,玉名市,43：熊本県,インドネシア,家族滞在,4
43206,玉名市,43：熊本県,インドネシア,特定活動,3
43206,玉名市,43：熊本県,インドネシア,永住者,3
43206,玉名市,43：熊本県,インドネシア,日本人の配偶者等,3
43206,玉名市,43：熊本県,インドネシア,定住者,1
43206,玉名市,43：熊本県,韓国,永住者,7
43206,玉名市,43：熊本県,韓国,日本人の配偶者等,1
43206,玉名市,43：熊本県,韓国,特別永住者,12
43206,玉名市,43：熊本県,朝鮮,特別永住者,2
43206,玉名市,43：熊本県,カンボジア,特定技能１号,27
43206,玉名市,43：熊本県,カンボジア,技能実習１号ロ,33
43206,玉名市,43：熊本県,カンボジア,技能実習２号ロ,63
43206,玉名市,43：熊本県,カンボジア,技能実習３号ロ,3
43206,玉名市,43：熊本県,スリランカ,技術・人文知識・国際業務,3
43206,玉名市,43：熊本県,スリランカ,特定技能１号,4
43206,玉名市,43：熊本県,スリランカ,家族滞在,1
43206,玉名市,43：熊本県,タイ,技術・人文知識・国際業務,2
43206,玉名市,43：熊本県,タイ,特定技能１号,21
43206,玉名市,43：熊本県,タイ,技能実習１号ロ,14
43206,玉名市,43：熊本県,タイ,技能実習２号ロ,16
43206,玉名市,43：熊本県,タイ,技能実習３号ロ,3
43206,玉名市,43：熊本県,タイ,永住者,2
43206,玉名市,43：熊本県,タイ,日本人の配偶者等,1
43206,玉名市,43：熊本県,台湾,経営・管理,1
43206,玉名市,43：熊本県,台湾,技術・人文知識・国際業務,2
43206,玉名市,43：熊本県,台湾,技能,1
43206,玉名市,43：熊本県,台湾,日本人の配偶者等,2
43206,玉名市,43：熊本県,中国,経営・管理,1
43206,玉名市,43：熊本県,中国,技術・人文知識・国際業務,3
43206,玉名市,43：熊本県,中国,技能,1
43206,玉名市,43：熊本県,中国,特定技能１号,5
43206,玉名市,43：熊本県,中国,技能実習１号ロ,1
43206,玉名市,43：熊本県,中国,技能実習２号ロ,3
43206,玉名市,43：熊本県,中国,技能実習３号ロ,1
43206,玉名市,43：熊本県,中国,留学,2
43206,玉名市,43：熊本県,中国,家族滞在,5
43206,玉名市,43：熊本県,中国,永住者,16
43206,玉名市,43：熊本県,中国,日本人の配偶者等,3
43206,玉名市,43：熊本県,中国,定住者,1
43206,玉名市,43：熊本県,ネパール,経営・管理,1
43206,玉名市,43：熊本県,ネパール,技術・人文知識・国際業務,19
43206,玉名市,43：熊本県,ネパール,技能,2
43206,玉名市,43：熊本県,ネパール,特定技能１号,4
43206,玉名市,43：熊本県,ネパール,家族滞在,4
43206,玉名市,43：熊本県,ネパール,特定活動,1
43206,玉名市,43：熊本県,パキスタン,経営・管理,2
43206,玉名市,43：熊本県,パキスタン,技術・人文知識・国際業務,1
43206,玉名市,43：熊本県,バングラデシュ,技術・人文知識・国際業務,2
43206,玉名市,43：熊本県,バングラデシュ,家族滞在,1
43206,玉名市,43：熊本県,フィリピン,特定技能１号,39
43206,玉名市,43：熊本県,フィリピン,技能実習１号ロ,13
43206,玉名市,43：熊本県,フィリピン,技能実習２号ロ,35
43206,玉名市,43：熊本県,フィリピン,技能実習３号ロ,3
43206,玉名市,43：熊本県,フィリピン,永住者,24
43206,玉名市,43：熊本県,フィリピン,日本人の配偶者等,7
43206,玉名市,43：熊本県,フィリピン,定住者,3
43206,玉名市,43：熊本県,ベトナム,経営・管理,3
43206,玉名市,43：熊本県,ベトナム,技術・人文知識・国際業務,6
43206,玉名市,43：熊本県,ベトナム,特定技能１号,180
43206,玉名市,43：熊本県,ベトナム,技能実習１号ロ,78
43206,玉名市,43：熊本県,ベトナム,技能実習２号ロ,144
43206,玉名市,43：熊本県,ベトナム,技能実習３号ロ,36
43206,玉名市,43：熊本県,ベトナム,留学,3
43206,玉名市,43：熊本県,ベトナム,家族滞在,4
43206,玉名市,43：熊本県,ベトナム,特定活動,16
43206,玉名市,43：熊本県,ベトナム,永住者,2
43206,玉名市,43：熊本県,ベトナム,日本人の配偶者等,1
43206,玉名市,43：熊本県,ベトナム,定住者,2
43206,玉名市,43：熊本県,マレーシア,日本人の配偶者等,1
43206,玉名市,43：熊本県,ミャンマー,技術・人文知識・国際業務,6
43206,玉名市,43：熊本県,ミャンマー,特定技能１号,7
43206,玉名市,43：熊本県,ミャンマー,技能実習１号ロ,32
43206,玉名市,43：熊本県,ミャンマー,技能実習２号ロ,46
43206,玉名市,43：熊本県,ミャンマー,特定活動,17
43206,玉名市,43：熊本県,ウズベキスタン,技能実習２号ロ,2
43206,玉名市,43：熊本県,英国,永住者,3
43206,玉名市,43：熊本県,英国,日本人の配偶者等,1
43206,玉名市,43：熊本県,ポーランド,永住者,1
43206,玉名市,43：熊本県,カナダ,永住者,1
43206,玉名市,43：熊本県,カナダ,日本人の配偶者等,4
43206,玉名市,43：熊本県,米国,教育,11
43206,玉名市,43：熊本県,米国,家族滞在,2
43206,玉名市,43：熊本県,米国,永住者,2
43206,玉名市,43：熊本県,米国,日本人の配偶者等,1
43206,玉名市,43：熊本県,ブラジル,永住者,1
43208,山鹿市,43：熊本県,インドネシア,特定技能１号,11
43208,山鹿市,43：熊本県,インドネシア,技能実習１号ロ,28
43208,山鹿市,43：熊本県,インドネシア,技能実習２号ロ,13
43208,山鹿市,43：熊本県,インドネシア,技能実習３号ロ,9
43208,山鹿市,43：熊本県,インドネシア,特定活動,5
43208,山鹿市,43：熊本県,インドネシア,永住者,2
43208,山鹿市,43：熊本県,インドネシア,日本人の配偶者等,1
43208,山鹿市,43：熊本県,韓国,技術・人文知識・国際業務,3
43208,山鹿市,43：熊本県,韓国,興行,2
43208,山鹿市,43：熊本県,韓国,技能,2
43208,山鹿市,43：熊本県,韓国,家族滞在,1
43208,山鹿市,43：熊本県,韓国,永住者,8
43208,山鹿市,43：熊本県,韓国,日本人の配偶者等,2
43208,山鹿市,43：熊本県,韓国,特別永住者,4
43208,山鹿市,43：熊本県,カンボジア,特定技能１号,5
43208,山鹿市,43：熊本県,カンボジア,技能実習１号ロ,4
43208,山鹿市,43：熊本県,カンボジア,技能実習２号ロ,19
43208,山鹿市,43：熊本県,シンガポール,永住者,1
43208,山鹿市,43：熊本県,スリランカ,特定技能１号,4
43208,山鹿市,43：熊本県,タイ,技術・人文知識・国際業務,1
