都道府県,市区町村,国籍・地域,在留資格,年齢（５歳階級）,性別,在留外国人数
43：熊本県,熊本市西区,フィリピン,37：永住者の配偶者等,01_０～４歳,1:男,1 
43：熊本県,熊本市西区,フィリピン,38：定住者,04_15～19歳,1:男,1 
43：熊本県,熊本市西区,フィリピン,38：定住者,05_20～24歳,2:女,1 
43：熊本県,熊本市西区,フィリピン,38：定住者,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,05：宗教,10_45～49歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,16：技術・人文知識・国際業務,05_20～24歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,16：技術・人文知識・国際業務,06_25～29歳,1:男,3 
43：熊本県,熊本市西区,ベトナム,16：技術・人文知識・国際業務,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,16：技術・人文知識・国際業務,07_30～34歳,1:男,3 
43：熊本県,熊本市西区,ベトナム,16：技術・人文知識・国際業務,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,16：技術・人文知識・国際業務,08_35～39歳,2:女,2 
43：熊本県,熊本市西区,ベトナム,17：企業内転勤,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,17：企業内転勤,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,18：介護,08_35～39歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,18：介護,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,05_20～24歳,1:男,10 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,05_20～24歳,2:女,11 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,06_25～29歳,1:男,27 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,06_25～29歳,2:女,22 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,07_30～34歳,1:男,17 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,07_30～34歳,2:女,18 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,08_35～39歳,1:男,5 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,08_35～39歳,2:女,11 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,09_40～44歳,1:男,3 
43：熊本県,熊本市西区,ベトナム,21：特定技能１号,09_40～44歳,2:女,5 
43：熊本県,熊本市西区,ベトナム,22：特定技能２号,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,04_15～19歳,2:女,7 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,05_20～24歳,1:男,3 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,05_20～24歳,2:女,2 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,07_30～34歳,2:女,2 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,24：技能実習１号ロ,08_35～39歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,05_20～24歳,1:男,26 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,05_20～24歳,2:女,34 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,06_25～29歳,1:男,8 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,06_25～29歳,2:女,10 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,07_30～34歳,1:男,3 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,07_30～34歳,2:女,6 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,08_35～39歳,1:男,2 
43：熊本県,熊本市西区,ベトナム,26：技能実習２号ロ,08_35～39歳,2:女,4 
43：熊本県,熊本市西区,ベトナム,28：技能実習３号ロ,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,31：留学,05_20～24歳,1:男,3 
43：熊本県,熊本市西区,ベトナム,31：留学,05_20～24歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,33：家族滞在,01_０～４歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,33：家族滞在,05_20～24歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,33：家族滞在,09_40～44歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,34：特定活動,05_20～24歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,34：特定活動,06_25～29歳,1:男,2 
43：熊本県,熊本市西区,ベトナム,34：特定活動,07_30～34歳,1:男,2 
43：熊本県,熊本市西区,ベトナム,34：特定活動,07_30～34歳,2:女,2 
43：熊本県,熊本市西区,ベトナム,34：特定活動,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,35：永住者,06_25～29歳,1:男,1 
43：熊本県,熊本市西区,ベトナム,35：永住者,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,ベトナム,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,マレーシア,14：研究,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,マレーシア,31：留学,05_20～24歳,1:男,2 
43：熊本県,熊本市西区,マレーシア,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市西区,ミャンマー,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ミャンマー,21：特定技能１号,05_20～24歳,1:男,9 
43：熊本県,熊本市西区,ミャンマー,21：特定技能１号,05_20～24歳,2:女,13 
43：熊本県,熊本市西区,ミャンマー,21：特定技能１号,06_25～29歳,2:女,14 
43：熊本県,熊本市西区,ミャンマー,21：特定技能１号,07_30～34歳,2:女,2 
43：熊本県,熊本市西区,ミャンマー,21：特定技能１号,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,ミャンマー,24：技能実習１号ロ,04_15～19歳,2:女,1 
43：熊本県,熊本市西区,ミャンマー,24：技能実習１号ロ,05_20～24歳,1:男,1 
43：熊本県,熊本市西区,ミャンマー,24：技能実習１号ロ,05_20～24歳,2:女,13 
43：熊本県,熊本市西区,ミャンマー,24：技能実習１号ロ,06_25～29歳,2:女,2 
43：熊本県,熊本市西区,ミャンマー,26：技能実習２号ロ,05_20～24歳,1:男,1 
43：熊本県,熊本市西区,ミャンマー,26：技能実習２号ロ,05_20～24歳,2:女,3 
43：熊本県,熊本市西区,ミャンマー,26：技能実習２号ロ,06_25～29歳,2:女,6 
43：熊本県,熊本市西区,ミャンマー,26：技能実習２号ロ,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ミャンマー,26：技能実習２号ロ,07_30～34歳,2:女,3 
43：熊本県,熊本市西区,ミャンマー,31：留学,05_20～24歳,2:女,1 
43：熊本県,熊本市西区,ミャンマー,34：特定活動,05_20～24歳,1:男,1 
43：熊本県,熊本市西区,ミャンマー,36：日本人の配偶者等,14_65～69歳,2:女,1 
43：熊本県,熊本市西区,アイルランド,35：永住者,16_75～79歳,1:男,1 
43：熊本県,熊本市西区,アイルランド,36：日本人の配偶者等,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,イタリア,05：宗教,14_65～69歳,1:男,1 
43：熊本県,熊本市西区,イタリア,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ウズベキスタン,16：技術・人文知識・国際業務,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,ウズベキスタン,33：家族滞在,01_０～４歳,2:女,1 
43：熊本県,熊本市西区,ウズベキスタン,33：家族滞在,02_５～９歳,1:男,1 
43：熊本県,熊本市西区,ウズベキスタン,33：家族滞在,02_５～９歳,2:女,1 
43：熊本県,熊本市西区,ウズベキスタン,33：家族滞在,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,英国,15：教育,06_25～29歳,1:男,1 
43：熊本県,熊本市西区,英国,16：技術・人文知識・国際業務,06_25～29歳,1:男,2 
43：熊本県,熊本市西区,英国,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,英国,35：永住者,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,英国,35：永住者,10_45～49歳,1:男,2 
43：熊本県,熊本市西区,英国,35：永住者,11_50～54歳,1:男,2 
43：熊本県,熊本市西区,英国,35：永住者,12_55～59歳,1:男,1 
43：熊本県,熊本市西区,オランダ,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市西区,スペイン,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,ドイツ,31：留学,09_40～44歳,1:男,1 
43：熊本県,熊本市西区,フィンランド,35：永住者,13_60～64歳,2:女,1 
43：熊本県,熊本市西区,フィンランド,36：日本人の配偶者等,10_45～49歳,1:男,1 
43：熊本県,熊本市西区,フランス,34：特定活動,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,フランス,35：永住者,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,フランス,35：永住者,09_40～44歳,1:男,3 
43：熊本県,熊本市西区,フランス,36：日本人の配偶者等,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,フランス,36：日本人の配偶者等,10_45～49歳,1:男,1 
43：熊本県,熊本市西区,ルーマニア,35：永住者,08_35～39歳,2:女,1 
43：熊本県,熊本市西区,ロシア,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ロシア,31：留学,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,エジプト,07：高度専門職１号イ,10_45～49歳,1:男,1 
43：熊本県,熊本市西区,エジプト,33：家族滞在,01_０～４歳,1:男,1 
43：熊本県,熊本市西区,エジプト,33：家族滞在,01_０～４歳,2:女,1 
43：熊本県,熊本市西区,エジプト,33：家族滞在,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,ガーナ,03：教授,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,ガーナ,31：留学,07_30～34歳,1:男,2 
43：熊本県,熊本市西区,ガーナ,31：留学,08_35～39歳,1:男,2 
43：熊本県,熊本市西区,ガーナ,33：家族滞在,01_０～４歳,1:男,2 
43：熊本県,熊本市西区,ガーナ,33：家族滞在,05_20～24歳,2:女,1 
43：熊本県,熊本市西区,ガーナ,33：家族滞在,06_25～29歳,2:女,2 
43：熊本県,熊本市西区,カメルーン,31：留学,05_20～24歳,1:男,1 
43：熊本県,熊本市西区,カメルーン,31：留学,05_20～24歳,2:女,1 
43：熊本県,熊本市西区,ケニア,38：定住者,11_50～54歳,1:男,1 
43：熊本県,熊本市西区,セネガル,36：日本人の配偶者等,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ナイジェリア,35：永住者,12_55～59歳,1:男,1 
43：熊本県,熊本市西区,南アフリカ共和国,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,カナダ,15：教育,06_25～29歳,1:男,1 
43：熊本県,熊本市西区,カナダ,16：技術・人文知識・国際業務,07_30～34歳,1:男,2 
43：熊本県,熊本市西区,カナダ,35：永住者,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,カナダ,35：永住者,10_45～49歳,1:男,1 
43：熊本県,熊本市西区,カナダ,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市西区,カナダ,35：永住者,12_55～59歳,1:男,1 
43：熊本県,熊本市西区,カナダ,35：永住者,14_65～69歳,1:男,1 
43：熊本県,熊本市西区,カナダ,36：日本人の配偶者等,09_40～44歳,1:男,1 
43：熊本県,熊本市西区,カナダ,36：日本人の配偶者等,12_55～59歳,1:男,1 
43：熊本県,熊本市西区,ジャマイカ,15：教育,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,米国,03：教授,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,米国,03：教授,10_45～49歳,1:男,1 
43：熊本県,熊本市西区,米国,15：教育,06_25～29歳,2:女,2 
43：熊本県,熊本市西区,米国,15：教育,08_35～39歳,1:男,1 
43：熊本県,熊本市西区,米国,15：教育,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,米国,16：技術・人文知識・国際業務,06_25～29歳,1:男,1 
43：熊本県,熊本市西区,米国,16：技術・人文知識・国際業務,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,米国,16：技術・人文知識・国際業務,09_40～44歳,1:男,1 
43：熊本県,熊本市西区,米国,33：家族滞在,02_５～９歳,2:女,1 
43：熊本県,熊本市西区,米国,35：永住者,09_40～44歳,1:男,1 
43：熊本県,熊本市西区,米国,35：永住者,10_45～49歳,1:男,2 
43：熊本県,熊本市西区,米国,35：永住者,12_55～59歳,1:男,2 
43：熊本県,熊本市西区,米国,35：永住者,12_55～59歳,2:女,1 
43：熊本県,熊本市西区,米国,35：永住者,13_60～64歳,1:男,2 
43：熊本県,熊本市西区,米国,35：永住者,14_65～69歳,1:男,1 
43：熊本県,熊本市西区,米国,35：永住者,15_70～74歳,1:男,1 
43：熊本県,熊本市西区,米国,35：永住者,15_70～74歳,2:女,1 
43：熊本県,熊本市西区,米国,35：永住者,17_80歳以上,1:男,1 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,04_15～19歳,2:女,1 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,07_30～34歳,1:男,2 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,09_40～44歳,2:女,1 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,10_45～49歳,1:男,1 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,12_55～59歳,1:男,1 
43：熊本県,熊本市西区,米国,36：日本人の配偶者等,17_80歳以上,2:女,1 
43：熊本県,熊本市西区,メキシコ,38：定住者,12_55～59歳,2:女,1 
43：熊本県,熊本市西区,ブラジル,35：永住者,04_15～19歳,1:男,1 
43：熊本県,熊本市西区,ブラジル,35：永住者,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ブラジル,38：定住者,01_０～４歳,1:男,1 
43：熊本県,熊本市西区,ベネズエラ,36：日本人の配偶者等,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,ベネズエラ,38：定住者,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,オーストラリア,16：技術・人文知識・国際業務,07_30～34歳,2:女,1 
43：熊本県,熊本市西区,オーストラリア,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市西区,ニュージーランド,15：教育,06_25～29歳,2:女,1 
43：熊本県,熊本市西区,ニュージーランド,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市西区,無国籍,35：永住者,16_75～79歳,1:男,1 
43：熊本県,熊本市南区,イスラエル,36：日本人の配偶者等,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,インド,16：技術・人文知識・国際業務,05_20～24歳,1:男,2 
43：熊本県,熊本市南区,インドネシア,16：技術・人文知識・国際業務,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,16：技術・人文知識・国際業務,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,16：技術・人文知識・国際業務,08_35～39歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,04_15～19歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,05_20～24歳,1:男,3 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,05_20～24歳,2:女,12 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,06_25～29歳,1:男,20 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,06_25～29歳,2:女,12 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,07_30～34歳,1:男,6 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,21：特定技能１号,08_35～39歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,04_15～19歳,1:男,7 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,04_15～19歳,2:女,4 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,05_20～24歳,1:男,33 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,05_20～24歳,2:女,14 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,06_25～29歳,1:男,9 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,06_25～29歳,2:女,11 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,24：技能実習１号ロ,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,04_15～19歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,05_20～24歳,1:男,49 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,05_20～24歳,2:女,19 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,06_25～29歳,1:男,23 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,06_25～29歳,2:女,20 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,07_30～34歳,1:男,5 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,07_30～34歳,2:女,2 
43：熊本県,熊本市南区,インドネシア,26：技能実習２号ロ,08_35～39歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,28：技能実習３号ロ,05_20～24歳,1:男,2 
43：熊本県,熊本市南区,インドネシア,28：技能実習３号ロ,06_25～29歳,1:男,5 
43：熊本県,熊本市南区,インドネシア,28：技能実習３号ロ,07_30～34歳,1:男,2 
43：熊本県,熊本市南区,インドネシア,28：技能実習３号ロ,08_35～39歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,33：家族滞在,01_０～４歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,33：家族滞在,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,34：特定活動,05_20～24歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,34：特定活動,05_20～24歳,2:女,2 
43：熊本県,熊本市南区,インドネシア,34：特定活動,06_25～29歳,1:男,3 
43：熊本県,熊本市南区,インドネシア,35：永住者,09_40～44歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,35：永住者,11_50～54歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,35：永住者,14_65～69歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,36：日本人の配偶者等,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,インドネシア,36：日本人の配偶者等,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,36：日本人の配偶者等,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,36：日本人の配偶者等,08_35～39歳,2:女,1 
43：熊本県,熊本市南区,インドネシア,36：日本人の配偶者等,13_60～64歳,1:男,1 
43：熊本県,熊本市南区,韓国,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,韓国,35：永住者,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,韓国,35：永住者,08_35～39歳,1:男,2 
43：熊本県,熊本市南区,韓国,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市南区,韓国,35：永住者,11_50～54歳,2:女,1 
43：熊本県,熊本市南区,韓国,35：永住者,12_55～59歳,1:男,1 
43：熊本県,熊本市南区,韓国,35：永住者,13_60～64歳,2:女,1 
43：熊本県,熊本市南区,韓国,35：永住者,14_65～69歳,1:男,1 
43：熊本県,熊本市南区,韓国,35：永住者,14_65～69歳,2:女,1 
43：熊本県,熊本市南区,韓国,36：日本人の配偶者等,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,韓国,36：日本人の配偶者等,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,韓国,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市南区,韓国,36：日本人の配偶者等,09_40～44歳,2:女,1 
43：熊本県,熊本市南区,韓国,36：日本人の配偶者等,11_50～54歳,1:男,1 
43：熊本県,熊本市南区,韓国,36：日本人の配偶者等,13_60～64歳,1:男,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,01_０～４歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,02_５～９歳,1:男,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,02_５～９歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,08_35～39歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,09_40～44歳,1:男,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,09_40～44歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,10_45～49歳,1:男,3 
43：熊本県,熊本市南区,韓国,39：特別永住者,10_45～49歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,11_50～54歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,12_55～59歳,1:男,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,12_55～59歳,2:女,2 
43：熊本県,熊本市南区,韓国,39：特別永住者,13_60～64歳,1:男,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,14_65～69歳,2:女,1 
43：熊本県,熊本市南区,韓国,39：特別永住者,15_70～74歳,1:男,2 
43：熊本県,熊本市南区,韓国,39：特別永住者,15_70～74歳,2:女,2 
43：熊本県,熊本市南区,韓国,39：特別永住者,16_75～79歳,1:男,4 
43：熊本県,熊本市南区,韓国,39：特別永住者,17_80歳以上,1:男,2 
43：熊本県,熊本市南区,韓国,39：特別永住者,17_80歳以上,2:女,2 
43：熊本県,熊本市南区,朝鮮,39：特別永住者,14_65～69歳,2:女,1 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,05_20～24歳,1:男,1 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,05_20～24歳,2:女,2 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,06_25～29歳,1:男,5 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,06_25～29歳,2:女,4 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,07_30～34歳,2:女,2 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,09_40～44歳,1:男,1 
43：熊本県,熊本市南区,カンボジア,21：特定技能１号,09_40～44歳,2:女,4 
43：熊本県,熊本市南区,カンボジア,24：技能実習１号ロ,04_15～19歳,1:男,2 
43：熊本県,熊本市南区,カンボジア,24：技能実習１号ロ,05_20～24歳,1:男,3 
43：熊本県,熊本市南区,カンボジア,24：技能実習１号ロ,06_25～29歳,1:男,2 
43：熊本県,熊本市南区,カンボジア,24：技能実習１号ロ,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,カンボジア,24：技能実習１号ロ,07_30～34歳,2:女,3 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,05_20～24歳,1:男,5 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,05_20～24歳,2:女,10 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,06_25～29歳,1:男,10 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,06_25～29歳,2:女,3 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,07_30～34歳,1:男,4 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,07_30～34歳,2:女,6 
43：熊本県,熊本市南区,カンボジア,26：技能実習２号ロ,09_40～44歳,2:女,1 
43：熊本県,熊本市南区,カンボジア,28：技能実習３号ロ,05_20～24歳,2:女,1 
43：熊本県,熊本市南区,カンボジア,28：技能実習３号ロ,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,カンボジア,36：日本人の配偶者等,10_45～49歳,2:女,1 
43：熊本県,熊本市南区,シンガポール,35：永住者,14_65～69歳,1:男,1 
43：熊本県,熊本市南区,スリランカ,16：技術・人文知識・国際業務,06_25～29歳,1:男,2 
43：熊本県,熊本市南区,スリランカ,16：技術・人文知識・国際業務,07_30～34歳,1:男,2 
43：熊本県,熊本市南区,スリランカ,21：特定技能１号,05_20～24歳,2:女,2 
43：熊本県,熊本市南区,スリランカ,21：特定技能１号,06_25～29歳,1:男,3 
43：熊本県,熊本市南区,スリランカ,21：特定技能１号,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,スリランカ,24：技能実習１号ロ,05_20～24歳,1:男,2 
43：熊本県,熊本市南区,スリランカ,26：技能実習２号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,スリランカ,33：家族滞在,06_25～29歳,2:女,3 
43：熊本県,熊本市南区,スリランカ,36：日本人の配偶者等,08_35～39歳,1:男,1 
43：熊本県,熊本市南区,タイ,21：特定技能１号,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,タイ,24：技能実習１号ロ,05_20～24歳,2:女,1 
43：熊本県,熊本市南区,タイ,24：技能実習１号ロ,06_25～29歳,2:女,2 
43：熊本県,熊本市南区,タイ,26：技能実習２号ロ,05_20～24歳,1:男,4 
43：熊本県,熊本市南区,タイ,26：技能実習２号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,タイ,28：技能実習３号ロ,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,タイ,35：永住者,10_45～49歳,2:女,1 
43：熊本県,熊本市南区,タイ,35：永住者,11_50～54歳,2:女,1 
43：熊本県,熊本市南区,タイ,35：永住者,13_60～64歳,2:女,1 
43：熊本県,熊本市南区,タイ,36：日本人の配偶者等,10_45～49歳,2:女,1 
43：熊本県,熊本市南区,台湾,16：技術・人文知識・国際業務,05_20～24歳,2:女,1 
43：熊本県,熊本市南区,台湾,16：技術・人文知識・国際業務,09_40～44歳,1:男,1 
43：熊本県,熊本市南区,台湾,33：家族滞在,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,台湾,35：永住者,08_35～39歳,2:女,1 
43：熊本県,熊本市南区,台湾,35：永住者,16_75～79歳,2:女,1 
43：熊本県,熊本市南区,中国,11：経営・管理,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,中国,11：経営・管理,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,中国,11：経営・管理,11_50～54歳,1:男,1 
43：熊本県,熊本市南区,中国,16：技術・人文知識・国際業務,05_20～24歳,1:男,1 
43：熊本県,熊本市南区,中国,16：技術・人文知識・国際業務,06_25～29歳,1:男,2 
43：熊本県,熊本市南区,中国,16：技術・人文知識・国際業務,06_25～29歳,2:女,1 
43：熊本県,熊本市南区,中国,16：技術・人文知識・国際業務,07_30～34歳,1:男,1 
43：熊本県,熊本市南区,中国,20：技能,09_40～44歳,1:男,1 
43：熊本県,熊本市南区,中国,20：技能,10_45～49歳,2:女,1 
43：熊本県,熊本市南区,中国,20：技能,12_55～59歳,1:男,2 
43：熊本県,熊本市南区,中国,21：特定技能１号,06_25～29歳,1:男,1 
43：熊本県,熊本市南区,中国,21：特定技能１号,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,中国,21：特定技能１号,08_35～39歳,2:女,1 
43：熊本県,熊本市南区,中国,21：特定技能１号,09_40～44歳,2:女,3 
43：熊本県,熊本市南区,中国,21：特定技能１号,10_45～49歳,2:女,1 
43：熊本県,熊本市南区,中国,21：特定技能１号,11_50～54歳,2:女,1 
43：熊本県,熊本市南区,中国,24：技能実習１号ロ,07_30～34歳,2:女,1 
43：熊本県,熊本市南区,中国,24：技能実習１号ロ,08_35～39歳,1:男,1 
43：熊本県,熊本市南区,中国,24：技能実習１号ロ,08_35～39歳,2:女,1 
43：熊本県,熊本市南区,中国,24：技能実習１号ロ,09_40～44歳,1:男,1 
43：熊本県,熊本市南区,中国,24：技能実習１号ロ,09_40～44歳,2:女,1 
